ITEM_SID,STYLE_SID,SET,ATTR,IsConfigurable,type,manage_stock,COST,SRP,PRICE,QTY,SHIP_WEIGHT,SHORT_DESCRIPTION,LONG_DESCRIPTION,PRODUCT_NAME,PRODUCT_MFG,SHOW_ITEM,Category,WebSku,DropShip,meta_title,meta_description,meta_keywords,image,small_image,thumbnail,media_gallery,image_label,small_image_label,thumbnail_label,tags,status,attribute:Color Tag:Color Tag:text:1:0,attribute:Scale Name:Scale Name:text:1:0,attribute:SKU:SKU:text:1:0,CustomOption1:field:1:1,CustomOption2:field:1:2,CustomOption3:field:0:3,CustomOption4:field:0:4,:drop_down:1:5,:drop_down:1:6,:drop_down:1:7,:drop_down:1:8,Band,Color,Cup,Special
1.77762358473269e+18,1.77762358337289e+18,,,0,simple,1,21.6,50.0,50.0,0.0,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194327,,,,,,,,,,,,
1.77762358479214e+18,1.77762358337289e+18,,,0,simple,1,21.6,50.0,50.0,1.0,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194328,,,,,,,,,,,,
1.77762358722934e+18,1.77762358337289e+18,,,0,simple,1,21.6,50.0,50.0,0.0,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194329,,,,,,,,,,,,
1.77762358337289e+18,1.77762358337289e+18,,,1,configurable,1,,,,,,,,Freya Fancies Chemise AA1018,Eveden,1,Sleepwear>Sleepwear;;Sleepwear>Gowns,AA1018,0,,,,,,,,,,,,1,BLACK/GREY,,194329,,,,,,,,,,,,
1.77762360701153e+18,1.77762360049192e+18,BandCupColor,Cup:FF|Band:36|Color:COBALT,0,simple,1,30.6,70.0,70.0,0.0,,<p>AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>Convertible,AA1050,0,AA1050,,,,,,,,,,,1,BLUE,,223725,,,,,,,,,36,COBALT,FF,
1.77762360743587e+18,1.77762360049192e+18,BandCupColor,Cup:F|Band:36|Color:COBALT,0,simple,1,30.6,70.0,70.0,1.0,,<p>AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>Convertible,AA1050,0,AA1050,,,,,,,,,,,1,BLUE,,223724,,,,,,,,,36,COBALT,F,
1.77762360836624e+18,1.77762360049192e+18,BandCupColor,Cup:GG|Band:32|Color:COBALT,0,simple,1,30.6,70.0,70.0,1.0,,<p>AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>Convertible,AA1050,0,AA1050,,,,,,,,,,,1,BLUE,,223741,,,,,,,,,32,COBALT,GG,
1.77762360836709e+18,1.77762360049192e+18,BandCupColor,Cup:G|Band:36|Color:COBALT,0,simple,1,30.6,70.0,70.0,1.0,,<p>AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>Convertible,AA1050,0,AA1050,,,,,,,,,,,1,BLUE,,223726,,,,,,,,,36,COBALT,G,
1.77762360049192e+18,1.77762360049192e+18,BandCupColor,Cup:None|Band:None|Color:None,1,configurable,1,,,,,,<p>AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>Convertible,AA1050,0,AA1050,,,,,,,,,,,1,BLUE,,223726,,,,,,,,,None,None,None,
1.77762360502076e+18,1.77762360483352e+18,BandCupColor,Cup:D|Band:28|Color:NUDE,0,simple,1,30.6,70.0,70.0,0.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>Convertible,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE,,159675,,,,,,,,,28,NUDE,D,
1.77762360523268e+18,1.77762360483352e+18,BandCupColor,Cup:DD|Band:28|Color:NUDE,0,simple,1,30.6,70.0,70.0,0.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159676,,,,,,,,,28,NUDE,DD,
1.77762360561901e+18,1.77762360483352e+18,BandCupColor,Cup:E|Band:28|Color:NUDE,0,simple,1,30.6,70.0,70.0,1.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159677,,,,,,,,,28,NUDE,E,
1.77762360585462e+18,1.77762360483352e+18,BandCupColor,Cup:FF|Band:30|Color:NUDE,0,simple,1,30.6,70.0,70.0,6.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159682,,,,,,,,,30,NUDE,FF,
1.77762360618188e+18,1.77762360483352e+18,BandCupColor,Cup:F|Band:28|Color:NUDE,0,simple,1,30.6,70.0,70.0,4.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159678,,,,,,,,,28,NUDE,F,
1.77762360666875e+18,1.77762360483352e+18,BandCupColor,Cup:G|Band:28|Color:NUDE,0,simple,1,30.6,70.0,70.0,3.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159680,,,,,,,,,28,NUDE,G,
1.77762360822517e+18,1.77762360483352e+18,BandCupColor,Cup:G|Band:30|Color:NUDE,0,simple,1,30.6,70.0,70.0,2.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159681,,,,,,,,,30,NUDE,G,
1.77762360854817e+18,1.77762360483352e+18,BandCupColor,Cup:FF|Band:28|Color:NUDE,0,simple,1,30.6,70.0,70.0,3.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159679,,,,,,,,,28,NUDE,FF,
1.77762361019695e+18,1.77762360483352e+18,BandCupColor,Cup:E|Band:32|Color:NUDE,0,simple,1,30.6,70.0,70.0,5.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159689,,,,,,,,,32,NUDE,E,
1.7776236105352e+18,1.77762360483352e+18,BandCupColor,Cup:F|Band:30|Color:NUDE,0,simple,1,30.6,70.0,70.0,2.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159683,,,,,,,,,30,NUDE,F,
1.77762361107017e+18,1.77762360483352e+18,BandCupColor,Cup:G|Band:34|Color:NUDE,0,simple,1,30.6,70.0,70.0,5.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159693,,,,,,,,,34,NUDE,G,
1.77762361186608e+18,1.77762360483352e+18,BandCupColor,Cup:F|Band:32|Color:NUDE,0,simple,1,30.6,70.0,70.0,1.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159690,,,,,,,,,32,NUDE,F,
1.77762361197279e+18,1.77762360483352e+18,BandCupColor,Cup:D|Band:32|Color:NUDE,0,simple,1,30.6,70.0,70.0,1.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>Convertible,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE,,159687,,,,,,,,,32,NUDE,D,
1.77762361220362e+18,1.77762360483352e+18,BandCupColor,Cup:E|Band:30|Color:NUDE,0,simple,1,30.6,70.0,70.0,2.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159684,,,,,,,,,30,NUDE,E,
1.77762361238158e+18,1.77762360483352e+18,BandCupColor,Cup:FF|Band:32|Color:NUDE,0,simple,1,30.6,70.0,70.0,5.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159691,,,,,,,,,32,NUDE,FF,
1.77762361256035e+18,1.77762360483352e+18,BandCupColor,Cup:G|Band:32|Color:NUDE,0,simple,1,30.6,70.0,70.0,5.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159692,,,,,,,,,32,NUDE,G,
1.77762361265608e+18,1.77762360483352e+18,BandCupColor,Cup:DD|Band:30|Color:NUDE,0,simple,1,30.6,70.0,70.0,0.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159685,,,,,,,,,30,NUDE,DD,
1.77762361267902e+18,1.77762360483352e+18,BandCupColor,Cup:DD|Band:32|Color:NUDE,0,simple,1,30.6,70.0,70.0,3.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159688,,,,,,,,,32,NUDE,DD,
1.77762361322671e+18,1.77762360483352e+18,BandCupColor,Cup:DD|Band:36|Color:NUDE,0,simple,1,30.6,70.0,70.0,0.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159700,,,,,,,,,36,NUDE,DD,
1.77762361400126e+18,1.77762360483352e+18,BandCupColor,Cup:F|Band:34|Color:NUDE,0,simple,1,30.6,70.0,70.0,5.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159695,,,,,,,,,34,NUDE,F,
1.77762361434365e+18,1.77762360483352e+18,BandCupColor,Cup:DD|Band:34|Color:NUDE,0,simple,1,30.6,70.0,70.0,6.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159697,,,,,,,,,34,NUDE,DD,
1.77762361453924e+18,1.77762360483352e+18,BandCupColor,Cup:DD|Band:38|Color:NUDE,0,simple,1,30.6,70.0,70.0,1.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159710,,,,,,,,,38,NUDE,DD,
1.7776236148137e+18,1.77762360483352e+18,BandCupColor,Cup:D|Band:34|Color:NUDE,0,simple,1,30.6,70.0,70.0,0.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>Convertible,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE,,159698,,,,,,,,,34,NUDE,D,
1.77762361508096e+18,1.77762360483352e+18,BandCupColor,Cup:F|Band:36|Color:NUDE,0,simple,1,30.6,70.0,70.0,4.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159702,,,,,,,,,36,NUDE,F,
1.77762361509447e+18,1.77762360483352e+18,BandCupColor,Cup:E|Band:34|Color:NUDE,0,simple,1,30.6,70.0,70.0,6.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159696,,,,,,,,,34,NUDE,E,
1.77762361511302e+18,1.77762360483352e+18,BandCupColor,Cup:FF|Band:34|Color:NUDE,0,simple,1,30.6,70.0,70.0,4.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159694,,,,,,,,,34,NUDE,FF,
1.77762361519043e+18,1.77762360483352e+18,BandCupColor,Cup:G|Band:36|Color:NUDE,0,simple,1,30.6,70.0,70.0,3.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159704,,,,,,,,,36,NUDE,G,
1.77762361524502e+18,1.77762360483352e+18,BandCupColor,Cup:E|Band:36|Color:NUDE,0,simple,1,30.6,70.0,70.0,4.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159701,,,,,,,,,36,NUDE,E,
1.77762361582239e+18,1.77762360483352e+18,BandCupColor,Cup:FF|Band:36|Color:NUDE,0,simple,1,30.6,70.0,70.0,3.0,,<p>&nbsp;AA1050</p>&#013;&#010;,"<p>Introducing Idol, the latest must have bra style for your lingerie drawer. The molded balcony bra offers a fabulously rounded shape.</p>&#013;&#013;&#010;<ul>&#013;&#010;'<li>Features a sweetheart neckline</li>&#013;&#010;'<li>Soft handle cup and sophisticated pin stripe design for the perfect everyday bra</li>&#013;&#010;'<li>Great plunge style for lower cut shirts</li>&#013;&#010;</ul>&#013;&#010;",Freya Idol AA1050,Freya,1,Bras>Contour;;Bras>T-Shirt,AA1050,0,AA1050,,,,,,,,,,,1,BEIGE;;BLACK/GREY,,159703,,,,,,,,,36,NUDE,FF,
